,FLIGHT_COUNT,AGE,GENDER,avg_discount,Points_Sum,AVG_INTERVAL
15743,16,33.0,0,0.69680479,11234,39.06666667
15748,14,38.0,0,0.730260645,12399,32.30769231
15751,17,44.0,0,0.796560417,13604,43.0625
15753,14,52.0,0,0.7364035640000001,11640,39.46153846
15758,2,45.0,1,0.625,9304,25.0
15759,2,39.0,0,0.625,9304,21.0
15763,10,36.0,0,0.8314132679999999,12523,49.44444444
15765,12,46.0,0,0.877131872,15147,57.18181818
15767,19,45.0,1,0.812644901,13622,35.88888889
15770,7,31.0,0,0.6991389490000001,15427,82.0
15771,22,43.0,0,0.650722286,10408,31.04761905
15773,8,48.0,0,0.760425024,12844,80.85714286
15777,10,43.0,0,0.655224534,10954,56.44444444
15779,10,48.0,0,0.677361653,10054,73.11111111
15787,15,46.0,0,0.814771357,14227,39.14285714
15789,21,50.0,0,0.74732697,14831,27.65
15796,15,55.0,0,0.831652411,14001,40.64285714
15798,14,38.0,0,0.8064449490000001,13612,51.07692308
15800,17,47.0,0,0.851975887,13682,18.4375
15808,15,40.0,0,0.853267725,14364,50.14285714
15809,19,50.0,0,0.7847999379999999,13157,24.66666667
15818,17,42.0,1,0.764013224,14012,37.5
15831,19,49.0,0,0.7482186,10812,38.83333333
15835,19,37.0,0,0.673810703,11234,34.83333333
15840,6,41.0,0,1.030292924,15015,115.0
15846,23,46.0,0,0.709621947,11807,29.18181818
15847,11,37.0,1,0.671524108,12055,71.4
15848,11,37.0,0,0.675364685,12548,40.2
15849,16,43.0,0,0.675195848,13051,43.13333333
15850,8,34.0,0,0.956111949,14572,55.14285714
15852,13,46.0,0,0.74153014,10358,42.33333333
15853,15,48.0,0,0.848990682,13882,46.71428571
15854,14,44.0,0,0.8363586390000001,14253,43.61538462
15867,13,29.0,0,0.781622539,13052,40.91666667
15873,14,54.0,0,0.612801258,12068,28.23076923
15874,16,40.0,0,0.764514441,12516,35.0
15875,11,40.0,1,0.66007429,13406,65.7
15880,10,39.0,0,0.742359122,14498,64.77777778
15881,11,44.0,0,0.8036991379999999,13916,57.1
15884,13,32.0,0,0.725463794,11337,59.25
15885,3,37.0,0,0.666643989,8997,88.5
15887,13,45.0,0,0.7544955040000001,14749,58.5
15889,8,46.0,0,0.957689057,14844,76.57142857
15890,14,47.0,1,0.8129360109999999,13474,33.69230769
15897,13,40.0,1,0.783677959,13301,12.58333333
15899,18,42.0,0,0.636796341,9724,35.17647059
15902,17,36.0,0,0.7353681,11423,43.125
15904,16,31.0,1,0.715408336,13267,44.26666667
15910,17,44.0,0,0.701547569,13293,29.25
15912,13,38.0,0,0.672134722,14048,57.75
15913,13,53.0,0,0.615873467,9830,42.25
15914,20,52.0,1,0.844382761,12492,35.36842105
15915,11,35.0,1,0.8827561709999999,14326,32.4
15917,14,41.0,0,0.862672698,15114,39.0
15922,15,47.0,1,0.750176264,11969,39.14285714
15927,13,48.0,0,0.733031652,12078,50.83333333
15928,20,47.0,0,0.7266062179999999,13241,34.21052632
15930,15,43.0,0,0.77359011,13668,40.28571429
15934,15,44.0,1,0.797647245,13980,41.28571429
15938,12,38.0,0,0.799926012,13690,22.27272727
15939,13,43.0,0,0.626209094,11390,51.66666667
15945,12,51.0,0,0.8530904990000001,13043,50.18181818
15946,14,55.0,1,0.615883167,11436,46.69230769
15955,13,41.0,0,0.744460584,13314,49.75
15956,21,58.0,0,0.821881048,12699,35.05
15962,16,42.0,0,0.705317312,13985,24.6
15967,16,42.0,0,0.732209302,12158,42.6
15984,11,48.0,0,0.850069812,14583,63.9
15985,17,50.0,1,0.6693978629999999,12539,41.9375
15990,12,33.0,0,0.792648001,13244,53.09090909
15993,14,47.0,0,0.7039547359999999,9571,52.76923077
15997,16,51.0,0,0.8236394909999999,13087,44.46666667
15998,8,59.0,0,1.019299135,13802,101.4285714
15999,11,45.0,0,0.85178876,10367,57.0
16000,16,40.0,0,0.720161883,13459,46.26666667
16004,19,64.0,0,0.6784735159999999,11905,39.94444444
16005,19,34.0,0,0.762558928,12759,37.05555556
16006,16,38.0,0,0.914950537,14096,37.33333333
16009,19,47.0,0,0.8341798559999999,14072,39.0
16012,11,63.0,0,0.7445628329999999,13486,64.5
16014,18,42.0,0,0.747928143,11010,41.23529412
16017,22,36.0,0,0.6495289000000001,11147,25.66666667
16022,11,32.0,0,0.8779274970000001,14566,63.3
16023,22,35.0,0,0.7744306209999999,12821,16.76190476
16024,17,34.0,0,0.65174974,10796,42.5625
16026,23,63.0,0,0.783895915,14624,28.63636364
16029,11,52.0,0,0.83065685,13947,44.8
16032,10,32.0,0,0.725,12584,67.55555556
16035,19,59.0,0,0.7512750140000001,12972,34.61111111
16039,6,46.0,0,0.758477352,10266,98.6
16047,12,44.0,0,0.867660016,13008,46.54545455
16050,14,59.0,0,0.6605558970000001,12490,53.92307692
16051,19,41.0,0,0.623122204,10738,39.72222222
16053,16,59.0,0,0.6924768659999999,11694,31.26666667
16060,10,34.0,0,0.6934564999999999,14858,70.66666667
16063,14,54.0,0,0.654605636,9633,32.38461538
16064,11,41.0,0,0.811812682,11882,42.7
16071,17,31.0,0,0.6936067770000001,12788,36.5625
16077,15,50.0,0,0.605909311,10736,49.0
16080,25,39.0,0,0.6285805179999999,11595,22.375
16082,11,33.0,0,0.667326548,13359,45.4
16083,14,32.0,0,0.590842549,10203,40.30769231
16084,13,38.0,1,0.741606323,10227,29.25
16086,5,28.0,0,0.6814556759999999,8503,32.25
16094,20,39.0,0,0.762917493,12900,34.52631579
16095,12,44.0,1,0.729630476,11609,44.09090909
16103,24,59.0,0,0.8438436009999999,12118,27.82608696
16107,15,37.0,1,0.733532779,12169,46.21428571
16109,19,52.0,0,0.853330677,14987,28.44444444
16110,18,61.0,0,0.8176472509999999,14796,42.0
16111,8,52.0,0,0.7265899290000001,10788,50.57142857
16117,15,50.0,1,0.84286847,14125,35.85714286
16121,10,55.0,0,0.694729742,10258,72.77777778
16124,16,37.0,1,0.738948718,11278,43.0
16126,20,47.0,0,0.722302613,13378,38.05263158
16128,10,29.0,0,0.923754007,13939,50.33333333
16134,22,46.0,0,0.639754858,10758,21.71428571
16135,27,48.0,0,0.622249917,9848,26.11538462
16136,13,65.0,0,0.81181291,13992,43.0
16139,8,57.0,0,0.818796808,11983,64.14285714
16141,19,51.0,0,0.748280376,11754,22.22222222
16145,21,32.0,0,0.699347562,12209,17.6
16148,16,32.0,0,0.8068051509999999,14123,48.46666667
16153,18,33.0,1,0.7865137659999999,12595,28.76470588
16154,13,48.0,0,0.777478184,14896,45.41666667
16155,17,65.0,0,0.81554599,14023,45.125
16157,19,46.0,0,0.8868989629999999,14084,37.0
16159,13,49.0,1,0.6963275940000001,13078,40.66666667
16162,22,36.0,0,0.743674322,14228,24.85714286
16165,22,53.0,0,0.735051344,14636,33.42857143
16169,26,49.0,0,0.664745567,14712,24.76
16171,14,36.0,0,0.770679206,12457,40.61538462
16172,14,50.0,0,0.7157661190000001,14161,55.30769231
16175,15,42.0,0,0.6726441999999999,11623,45.5
16186,7,37.0,0,0.829316718,13190,63.83333333
16188,22,61.0,0,0.666165886,11783,32.14285714
16189,20,32.0,0,0.810110641,13870,37.42105263
16191,13,46.0,0,0.8891254390000001,12257,51.25
16193,16,52.0,0,0.7530919359999999,12416,37.0
16196,7,34.0,0,0.723952778,13679,48.16666667
16199,18,65.0,0,0.733628458,15477,35.17647059
16206,14,37.0,0,0.630760419,10832,24.92307692
16217,15,39.0,0,0.733305306,11340,46.07142857
16219,12,44.0,0,0.7847011159999999,11913,30.0
16221,8,41.0,0,0.651859591,11059,57.71428571
16223,15,42.0,0,0.590454221,12785,49.64285714
16224,10,36.0,1,0.7492201009999999,11910,60.11111111
16229,16,36.0,0,0.83816408,12076,32.46666667
16232,26,64.0,0,0.577244451,10276,27.6
16236,9,33.0,0,0.8680995109999999,13250,24.375
16240,20,56.0,0,0.717247821,12159,36.26315789
16241,17,44.0,1,0.671096094,11286,37.75
16244,17,32.0,0,0.57852154,10023,38.5
16246,9,42.0,0,0.796666667,15341,46.875
16249,20,49.0,0,0.7564455170000001,14112,35.94736842
16250,20,32.0,0,0.600936794,10235,26.68421053
16251,16,46.0,0,0.6987383840000001,12616,36.93333333
16253,17,41.0,0,0.650531376,11764,42.3125
16255,16,46.0,0,0.732319917,12133,35.33333333
16256,13,57.0,1,0.739945312,11855,45.0
16257,10,47.0,1,0.6709999999999999,7970,73.88888889
16258,19,43.0,0,0.727607314,12489,39.77777778
16259,17,65.0,0,0.956065784,15545,38.5625
16260,14,39.0,0,0.774016747,13110,42.15384615
16268,11,52.0,0,0.909117467,13570,57.4
16270,11,50.0,1,0.582887661,9442,30.6
16275,14,49.0,0,0.598529495,10927,36.23076923
16279,21,33.0,0,0.581612853,8625,32.65
16289,21,45.0,0,0.795646025,13568,22.85
16290,18,57.0,0,0.738966118,10945,33.11764706
16291,9,39.0,1,0.61548363,12778,57.125
16292,20,40.0,0,0.689008119,15427,33.26315789
16295,7,31.0,0,0.7824939390000001,14150,82.5
16296,5,42.0,0,0.84,14713,88.25
16299,6,57.0,1,0.645,7974,88.4
16300,18,46.0,0,0.7581016340000001,13827,41.17647059
16301,19,29.0,1,0.819165563,13309,28.33333333
16303,22,40.0,0,0.758337336,13933,28.57142857
16310,15,46.0,0,0.666985704,13045,45.14285714
16316,21,33.0,0,0.741747175,11899,35.2
16320,15,40.0,0,0.618973246,9725,46.0
16322,16,42.0,0,0.606347019,11493,41.93333333
16327,11,37.0,0,0.986014502,12713,63.9
16330,15,41.0,0,0.70357326,12083,36.5
16338,12,40.0,1,0.71117294,12910,38.54545455
16342,14,52.0,0,0.5700831470000001,11077,53.61538462
16344,19,40.0,0,0.6864908209999999,10545,29.94444444
16345,15,41.0,0,0.5897355639999999,10193,40.71428571
16350,12,47.0,0,0.669419851,12286,47.90909091
16354,23,36.0,0,0.735626243,11290,31.27272727
16361,24,45.0,0,0.885900383,14789,28.73913043
16362,15,42.0,0,0.7959068420000001,13065,45.35714286
16363,16,40.0,0,0.739500225,12955,39.4
16367,11,33.0,0,0.8118398809999999,12929,46.9
16368,8,43.0,0,1.001292135,14467,74.57142857
16374,15,48.0,0,0.871267008,12377,43.0
16377,14,34.0,0,0.68575648,13484,40.0
16382,16,45.0,0,0.8656788240000001,14208,40.4
16385,8,29.0,0,0.779076826,12663,35.14285714
16387,15,51.0,0,0.818665891,12682,48.85714286
16389,14,53.0,0,0.7615615659999999,11816,49.15384615
16390,19,48.0,0,0.731113914,13389,23.83333333
16403,7,30.0,0,0.762113897,11273,94.66666667
16404,12,42.0,0,0.724116753,12253,65.63636364
16410,7,33.0,0,0.654355975,12210,48.5
16411,25,37.0,0,0.624938428,11559,15.95833333
16413,7,48.0,0,0.922955369,13100,107.0
16415,9,38.0,0,0.7795485740000001,11719,50.75
16418,23,52.0,0,0.759864093,14583,27.77272727
16419,8,51.0,1,0.905091389,12580,58.42857143
16420,9,42.0,0,0.693622773,11628,71.125
16422,18,42.0,1,0.7809056740000001,13740,30.94117647
16423,21,53.0,0,0.7666315020000001,12744,19.95
16430,14,37.0,1,0.7309395909999999,14689,38.15384615
16431,13,44.0,0,0.879035103,13026,41.41666667
16432,23,47.0,0,0.654707919,11315,28.31818182
16433,12,31.0,1,0.652127603,10446,55.63636364
16437,16,54.0,1,0.715459486,13089,45.46666667
16438,13,41.0,0,0.7166678009999999,11816,57.5
16444,20,58.0,0,0.7493751909999999,13779,36.26315789
16446,3,38.0,0,0.79,13531,142.5
16452,16,40.0,0,0.846811103,12289,30.93333333
16455,19,43.0,0,0.711589548,11658,28.94444444
16461,14,29.0,0,0.8016540529999999,11196,47.30769231
16464,17,40.0,1,0.63375834,12482,36.625
16465,9,56.0,0,0.819048626,11018,75.875
16467,13,46.0,0,0.690882381,10969,51.16666667
16469,11,55.0,0,0.94992965,14242,48.9
16475,9,39.0,0,0.711044315,10628,71.625
16479,13,54.0,0,0.7749107279999999,11553,44.08333333
16483,16,42.0,0,0.814769052,14572,36.46666667
16486,13,49.0,0,0.816415806,12879,41.66666667
16487,3,32.0,0,0.6033333329999999,14167,68.0
16489,10,27.0,0,0.789509393,14992,60.77777778
16492,13,32.0,1,0.6856123829999999,11350,55.91666667
16498,10,48.0,0,0.7556768290000001,12432,77.77777778
16506,12,50.0,0,0.7727041809999999,11954,62.09090909
16508,23,42.0,0,0.7284880490000001,13983,27.27272727
16509,14,38.0,1,0.672599817,11665,54.38461538
16511,7,33.0,0,0.656744467,12774,63.33333333
16512,18,42.0,0,0.8092969309999999,14435,15.82352941
16514,12,39.0,0,0.653417564,14059,58.27272727
16515,12,41.0,0,0.841739355,12734,56.90909091
16520,13,43.0,0,0.7286625309999999,13658,33.41666667
16521,22,50.0,0,0.8493752170000001,12974,24.33333333
16529,11,45.0,1,0.704722689,13014,66.3
16536,23,38.0,0,0.685453654,12789,25.27272727
16544,11,42.0,0,0.797012825,11842,43.8
16546,14,40.0,0,0.685304758,12046,44.15384615
16548,18,40.0,0,0.830141563,13433,39.35294118
16549,11,42.0,0,0.749183872,11618,66.9
16550,17,55.0,0,0.635000217,10952,39.5
16552,19,37.0,0,0.799522121,14232,26.0
16555,16,56.0,0,0.7896114670000001,11897,34.26666667
16558,12,45.0,0,0.8280691840000001,12320,61.63636364
16559,25,42.0,0,0.706031807,12018,28.54166667
16565,14,56.0,0,0.7577443220000001,12618,46.46153846
16566,13,35.0,0,0.7865270390000001,11290,56.91666667
16567,19,34.0,0,0.641988778,11946,31.83333333
16568,18,40.0,0,0.73782256,11683,37.0
16571,16,40.0,0,0.743768668,11422,33.66666667
16574,20,41.0,0,0.605584926,12698,36.63157895
16575,12,41.0,1,0.664164058,11821,63.0
16578,12,49.0,0,0.606016395,12574,56.0
16581,9,52.0,0,0.8998917790000001,11086,45.0
16582,14,42.0,1,0.596634596,10456,46.61538462
16589,16,33.0,0,0.683921642,9783,42.73333333
16595,19,36.0,0,0.665931594,12834,35.22222222
16600,13,35.0,0,0.860103554,14172,30.83333333
16601,12,43.0,1,0.8698732370000001,15635,52.18181818
16603,18,56.0,0,0.7331497370000001,12229,23.88235294
16609,19,43.0,0,0.699188762,11409,33.94444444
16612,13,36.0,0,0.782377203,13200,54.0
16618,10,44.0,0,0.8763335729999999,13271,68.55555556
16620,25,46.0,0,0.742921183,11167,27.20833333
16626,12,56.0,0,0.683582935,10971,62.0
16627,15,38.0,0,0.8810889120000001,12693,49.14285714
16628,14,35.0,1,0.626573661,11074,47.30769231
16635,9,47.0,0,0.820927812,11812,59.875
16638,15,40.0,0,0.792953903,13575,49.42857143
16639,23,39.0,0,0.640799613,13379,28.59090909
16640,27,37.0,1,0.654594049,11275,24.57692308
16642,18,63.0,0,0.585199823,9225,32.47058824
16644,11,45.0,0,0.7942233120000001,13112,47.8
16646,16,53.0,0,0.66519458,12676,41.2
16648,15,54.0,1,0.790377318,13663,35.07142857
16650,15,61.0,0,0.641464273,10221,48.71428571
16658,10,46.0,0,0.617850903,10292,67.22222222
16663,12,53.0,0,0.648231916,9787,50.0
16665,17,35.0,0,0.702587821,11803,38.3125
16668,18,34.0,0,0.629292475,10418,38.05882353
16670,14,46.0,0,0.598280666,13326,39.30769231
16673,13,45.0,1,0.575754519,7758,55.66666667
16674,10,49.0,0,0.640795139,11520,70.33333333
16675,22,34.0,0,0.843588198,13993,32.0952381
16680,13,60.0,0,0.787142239,12078,30.33333333
16681,14,40.0,0,0.777409426,14495,48.53846154
16683,10,39.0,0,0.973858204,13623,48.77777778
16687,16,45.0,0,0.868059452,14105,34.66666667
16692,11,40.0,0,0.744356061,12033,35.8
16695,10,48.0,0,0.571917948,9627,58.77777778
16697,17,43.0,0,0.651307289,12125,36.125
16705,21,55.0,0,0.661616134,11956,25.15
16706,12,40.0,0,0.683030032,11406,49.27272727
16707,15,37.0,0,0.617490546,9883,44.35714286
16709,15,44.0,0,0.662811075,11761,38.64285714
16710,15,52.0,0,0.7689209929999999,12352,43.07142857
16712,10,54.0,0,0.748165808,11804,51.11111111
16713,17,60.0,0,0.596740872,10460,41.0625
16716,17,38.0,0,0.741750166,11356,41.1875
16717,19,47.0,0,0.627503672,11027,30.27777778
16722,15,52.0,0,0.801002262,13263,45.5
16723,12,37.0,1,0.7112102659999999,11366,57.54545455
16724,11,40.0,0,0.6874588070000001,11776,49.6
16725,16,62.0,0,0.737804655,10698,46.2
16729,12,32.0,0,0.757221701,10680,56.63636364
16730,19,41.0,0,0.7978946790000001,12095,32.0
16731,13,28.0,0,0.6224250610000001,11149,42.91666667
16734,11,44.0,1,0.711610435,10892,66.3
16735,15,45.0,0,0.56965061,9566,48.71428571
16736,15,47.0,0,0.733662335,12172,38.64285714
16737,28,37.0,1,0.673464699,10480,25.77777778
16739,14,41.0,0,0.870581528,14812,53.0
16745,12,46.0,0,0.726286744,11531,54.45454545
16748,11,39.0,0,0.682264471,12633,52.0
16750,25,45.0,1,0.616281512,10187,29.45833333
16751,10,38.0,0,0.709929477,11720,77.77777778
16755,10,44.0,1,0.7011116490000001,12245,75.11111111
16758,12,41.0,1,0.7441651690000001,11752,46.63636364
16762,20,49.0,0,0.689268177,13127,32.68421053
16767,12,40.0,1,0.8102954179999999,10547,48.45454545
16770,16,36.0,1,0.7867360240000001,11625,46.73333333
16773,13,47.0,0,0.585409372,8526,54.91666667
16775,9,54.0,1,0.817777778,13737,80.5
16778,14,42.0,0,0.850772847,13415,38.76923077
16785,12,46.0,0,0.7377185829999999,13928,52.45454545
16787,10,29.0,0,0.74418381,10999,67.77777778
16789,10,33.0,1,0.591175894,11282,68.33333333
16790,12,52.0,0,0.768326075,11864,23.36363636
16791,9,56.0,0,0.752319933,12823,75.25
16795,13,32.0,1,0.8280572740000001,13482,43.75
16796,7,49.0,0,0.689386295,11972,71.0
16798,14,50.0,0,0.60519717,11103,53.76923077
16800,14,31.0,0,0.703192742,10355,40.0
16806,22,44.0,0,0.563399633,10245,34.52380952
16807,10,35.0,0,0.768,10805,48.33333333
16809,17,58.0,0,0.772337058,12800,28.125
16810,10,39.0,0,0.720790918,11019,52.88888889
16811,7,47.0,0,0.635137631,10808,64.33333333
16813,13,36.0,0,0.675459052,9801,60.16666667
16814,13,31.0,0,0.637182508,11636,46.08333333
16815,13,43.0,0,0.931336602,12716,49.33333333
16820,12,32.0,0,0.820854137,12922,58.27272727
16822,12,38.0,0,0.589465409,8472,11.81818182
16826,21,38.0,0,0.701180758,11964,34.85
16827,16,46.0,0,0.8289050379999999,12980,38.33333333
16829,13,49.0,0,0.632695259,11016,59.66666667
16830,17,46.0,0,0.8930424020000001,14372,43.0
16835,13,34.0,0,0.65822415,12502,40.16666667
16836,9,40.0,0,0.855180308,15004,83.875
16837,12,30.0,1,0.7794339929999999,12343,65.36363636
16847,13,35.0,0,0.709866982,10761,30.33333333
16849,11,57.0,0,0.789420115,11545,43.8
16850,12,56.0,0,0.777219254,13101,55.0
16856,7,48.0,0,0.618002146,9734,62.66666667
16861,15,39.0,0,0.850816688,14769,44.78571429
16865,19,33.0,1,0.556796905,8941,27.55555556
16866,15,54.0,0,0.71953057,12687,48.57142857
16868,16,57.0,0,0.7001775809999999,10898,44.53333333
16871,18,59.0,0,0.590920664,9718,41.47058824
16877,17,30.0,0,0.599235191,11146,30.8125
16879,9,53.0,0,0.582619684,10601,88.75
16880,15,39.0,0,0.693381056,11508,48.35714286
16882,14,38.0,1,0.775377608,12531,37.38461538
16885,10,42.0,1,0.93129638,13473,55.0
16886,18,43.0,1,0.563318057,9899,41.05882353
16888,18,42.0,0,0.862738181,14355,32.64705882
16890,11,50.0,0,0.884286593,13116,50.7
16893,17,47.0,0,0.805532893,13881,41.5625
16894,3,40.0,0,0.666643169,13154,90.0
16895,18,41.0,0,0.634526111,11208,26.52941176
16896,13,58.0,0,0.606411425,11134,40.33333333
16899,10,46.0,0,0.697244943,11830,68.66666667
16900,13,29.0,0,0.781021684,12779,47.91666667
16911,6,40.0,0,0.70789414,8753,114.2
16913,15,48.0,0,0.67677237,11743,44.64285714
16914,6,24.0,0,0.742057973,12096,110.6
16920,17,45.0,0,0.643947699,12093,34.5
16921,11,54.0,1,0.57712402,8785,41.7
16923,12,47.0,0,0.633220541,11656,46.45454545
16924,5,34.0,0,0.78841582,11651,88.25
16926,14,37.0,0,0.846490504,13585,48.76923077
16927,16,47.0,0,0.942864464,13305,26.86666667
16931,17,55.0,0,0.749717883,12331,30.75
16941,16,43.0,1,0.7366105,11943,30.4
16942,11,46.0,1,0.773412805,13467,69.6
16944,16,51.0,0,0.796405955,12619,43.66666667
16945,13,35.0,0,0.804533924,13716,38.75
16949,12,59.0,0,0.886763814,13900,59.81818182
16956,14,33.0,1,0.839079248,12799,47.07692308
16958,7,31.0,0,0.895652826,13883,103.3333333
16960,16,48.0,0,0.899858013,13214,39.66666667
16962,12,57.0,0,0.594925224,11115,56.27272727
16967,6,53.0,1,0.620962706,12317,83.0
16970,12,26.0,1,0.907053979,13670,35.90909091
16977,15,40.0,0,0.773685662,12087,48.0
16979,10,44.0,0,0.687651978,12418,64.66666667
16980,13,44.0,0,0.633898463,12771,32.75
16981,14,39.0,0,0.8640166659999999,12779,42.38461538
16984,11,43.0,0,0.671300962,13694,55.9
16988,12,32.0,0,0.6908092709999999,10142,40.18181818
16989,12,36.0,0,0.7749745370000001,13068,36.27272727
16990,11,46.0,0,0.728176033,10628,56.3
16992,23,34.0,0,0.552222694,9661,23.5
16993,11,32.0,0,0.680393435,9123,31.5
16996,10,40.0,0,0.7690717440000001,12701,40.66666667
17011,5,50.0,1,0.8088902720000001,11301,88.0
17012,14,46.0,0,0.6711246240000001,13403,39.76923077
17016,19,36.0,0,0.69973411,10683,37.72222222
17018,15,51.0,0,0.694901036,10504,40.21428571
17019,15,32.0,0,0.6846827679999999,9542,42.64285714
17021,12,55.0,0,0.7071500690000001,11669,51.36363636
17022,15,43.0,1,0.712388432,10825,3.571428571
17030,18,47.0,0,0.7872526320000001,13704,40.47058824
17031,18,59.0,0,0.7207050209999999,11619,42.70588235
17034,18,34.0,0,0.7196844920000001,12149,31.70588235
17036,9,63.0,0,0.584901479,11409,82.25
17037,10,31.0,0,0.627655955,11249,25.33333333
17038,14,41.0,1,0.7689098940000001,14561,39.61538462
17039,10,64.0,0,0.604494644,10466,51.22222222
17040,4,40.0,0,0.907751001,14801,72.33333333
17043,16,41.0,0,0.63123032,9875,37.4
17046,15,39.0,1,0.790300144,11519,44.21428571
17054,16,51.0,0,0.595625,8036,47.66666667
17055,19,48.0,1,0.818462421,12733,36.5
17059,15,41.0,0,0.711703423,11621,43.07142857
17067,7,43.0,0,0.7261108279999999,11549,38.83333333
17068,11,44.0,0,0.825788772,11915,42.9
17069,10,57.0,0,0.7351103659999999,13428,68.88888889
17072,11,47.0,0,0.647603944,12324,53.2
17073,12,44.0,0,0.8098982779999999,12765,32.54545455
17077,14,40.0,0,0.8680927140000001,14195,34.84615385
17081,20,58.0,0,0.733613428,11577,36.63157895
17087,14,37.0,0,0.789649094,12714,32.84615385
17088,21,43.0,0,0.6919981540000001,13497,35.85
17089,18,41.0,1,0.616004411,10147,34.64705882
17090,12,44.0,1,0.731979033,12433,29.09090909
17094,17,55.0,0,0.614027939,11586,43.25
17095,3,42.0,0,0.7452794640000001,13617,86.5
17096,12,51.0,0,0.844973595,12778,44.0
17097,19,36.0,0,0.861958838,14660,37.61111111
17098,17,35.0,0,0.814579519,12619,32.8125
17102,14,35.0,0,0.83545716,13322,55.92307692
17106,15,38.0,0,0.609454102,10764,26.5
17107,24,37.0,0,0.6867873000000001,11782,30.17391304
17109,12,61.0,0,0.8795068290000001,13621,62.63636364
17113,14,49.0,0,0.627887467,11386,38.84615385
17114,19,36.0,1,0.764157581,12592,18.83333333
17116,14,39.0,0,0.7685131559999999,12976,46.30769231
17117,9,35.0,1,0.607551256,11518,50.0
17118,7,39.0,0,0.686025177,9664,90.33333333
17122,14,50.0,1,0.703273492,10632,33.61538462
17125,17,51.0,1,0.81216542,14664,45.625
17126,8,28.0,1,0.627854272,10036,60.71428571
17127,23,44.0,0,0.649976227,10837,30.5
17133,14,46.0,0,0.946483085,13568,46.07692308
17134,13,47.0,0,0.6351575420000001,11851,53.16666667
